gene,AT2,Ciliated,Basal,AT1,Secretory,Goblet
CCDC70,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
NEK5,0.023233298,0.03825705,0.019982826,0.025079068,0.023280919,0.021413207
LINC01065,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
PRR20A,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
PRR20B,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC02339,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC01074,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC00364,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC00347,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC00561,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KCTD12,0.02783779,0.028766919,0.023201227,0.027037894,0.025504475,0.019231921
SCEL,0.03365463,0.012885143,0.015431898,0.0613625,0.019602595,0.026804851
SLITRK6,0.014055152,0.021170236,0.035363093,0.014998927,0.030071637,0.031963542
LINC00397,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL445647.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC00560,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC00353,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC00380,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
CLDN10,0.013960333,0.0154811265,0.031955913,0.013860543,0.033469148,0.04432675
ZIC5,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC00554,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC00411,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
FGF14,0.018720668,0.03009313,0.013630179,0.018920409,0.014738911,0.013142931
LINC00555,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC00283,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
DAOA,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC00399,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL355974.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
COL4A1,0.024586469,0.013653674,0.014376835,0.045272034,0.018036246,0.012383148
COL4A2,0.024282714,0.0140551515,0.016530838,0.049594503,0.01653171,0.012646454
LINC00368,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
ARHGEF7-AS1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC02337,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
SOX1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL356961.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC00404,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC01043,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
ATP11A,0.045372214,0.016454808,0.02378505,0.0530295,0.028581766,0.027530938
GAS6,0.028156113,0.020671664,0.03635397,0.046683244,0.034748767,0.02372514
LINC00454,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
OR11H12,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
CR383656.12,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL929601.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL589743.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL512624.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL512310.10,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL512310.9,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL512310.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
OR4Q3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
OR4K2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
OR4K5,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
OR4K15,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
OR4K14,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
OR4L1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
OR11H6,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
RNASE9,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
RNASE12,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
RNASE1,0.054532606,0.018168943,0.019897897,0.05702824,0.051218916,0.033608627
AL133371.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL355922.3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
NDRG2,0.028256627,0.020555666,0.032103676,0.025253296,0.04119208,0.038933184
TRAV1-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV5,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV7,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV8-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV9-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV10,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV11,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV12-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV13-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV8-4,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV8-5,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV9-2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV15,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV12-3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV8-6,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV16,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV19,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV23DV6,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV26-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV8-7,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV28,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV30,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV31,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV32,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV33,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV26-2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV35,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAV38-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRDV2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRDD1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRDD2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRDD3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRDJ1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRDJ4,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRDJ2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRDJ3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ61,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ60,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ59,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ58,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ57,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ56,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ55,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ54,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ53,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ52,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ51,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ50,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ49,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ48,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ46,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ45,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ44,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ42,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ41,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ40,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ39,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ38,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ37,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ36,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ35,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ34,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ31,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ30,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ29,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ28,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ27,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ26,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ25,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ24,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ23,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ22,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ21,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ20,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ19,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ18,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ17,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ14,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ13,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ12,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ11,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ10,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ8,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ7,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ6,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ5,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ4,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TRAJ1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL132855.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TGM1,0.020096464,0.012448717,0.03176079,0.029114468,0.018612461,0.018684419
LTB4R,0.022977918,0.016404215,0.038184788,0.02193125,0.017877325,0.022418104
FOXG1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC02282,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
NFKBIA,0.053489495,0.024450973,0.0514594,0.044564646,0.049888413,0.042153634
MBIP,0.045619436,0.018009303,0.030586857,0.041880336,0.029983308,0.026880106
SFTA3,0.05300417,0.02026778,0.029184867,0.051483996,0.03294181,0.027726311
PAX9,0.01881587,0.018222338,0.034316905,0.017700879,0.027504707,0.031671584
AL355103.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL355834.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
SIX1,0.016849462,0.022537246,0.032202873,0.014240348,0.032229647,0.032310348
LINC00644,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
HSPA2,0.0219665,0.016177457,0.038923886,0.019639986,0.020715043,0.02820299
PPP1R36,0.015174521,0.020788155,0.019672643,0.016729644,0.013200071,0.01950951
GPX2,0.017890105,0.01931031,0.0435512,0.023632742,0.014823486,0.033235107
AC004817.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
DNAL1,0.031472042,0.030586857,0.023883747,0.031727497,0.023899656,0.024355687
BBOF1,0.028520346,0.036546923,0.021678261,0.028698094,0.026114324,0.022699157
NPC2,0.06542951,0.03847599,0.04721705,0.038059484,0.049025513,0.043143786
ACYP1,0.03067805,0.028479543,0.02710103,0.030196361,0.026150735,0.025387585
IFT43,0.035788994,0.03970249,0.029016614,0.035260305,0.03243017,0.030144677
AF111169.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AF111169.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AC007375.3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AC009396.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL355095.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL359238.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC02305,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL352955.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL157688.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL135746.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL133279.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL133279.3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL357093.2,0.02702498,0.048413415,0.020802751,0.030240942,0.026187204,0.022140138
AL096869.3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL139193.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
GON7,0.03460085,0.035183974,0.025771948,0.026811259,0.027081676,0.026066523
SERPINA1,0.051667128,0.0231692,0.017982777,0.034333307,0.045339804,0.030639712
AL121612.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC02279,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
CLMN,0.023475165,0.030541427,0.027369423,0.036371347,0.030839752,0.030189143
AL133467.4,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AK7,0.025807787,0.02910056,0.018342813,0.024496475,0.01610322,0.018441245
AL049833.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL049833.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC02304,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL355097.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC02295,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL132796.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL132796.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL162151.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL109767.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
DEGS2,0.026352527,0.03176079,0.025171412,0.020885829,0.03016038,0.035311595
MIR381HG,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL132709.7,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL355096.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC02314,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
MOK,0.030815687,0.032352727,0.023329753,0.034054022,0.02357202,0.021593053
ZFYVE21,0.036163386,0.020468986,0.04253075,0.03520079,0.034462053,0.034551915
AL512357.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
BX927359.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AHNAK2,0.017067857,0.019672643,0.03448668,0.024311097,0.013339732,0.02812276
JAG2,0.02329756,0.017300673,0.03225268,0.029198816,0.01877522,0.018902222
CRIP2,0.030315937,0.028643247,0.03171234,0.041063953,0.03920229,0.0339906
CRIP1,0.034831602,0.05253989,0.028766919,0.044337347,0.03658563,0.037908234
COPDA1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGHJ3P,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGHJ5,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGHJ4,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGHJ3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGHJ2P,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGHJ2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGHJ1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGHD7-27,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGHJ1P,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGHD1-26,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGHD6-25,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGHD5-24,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGHD4-23,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGHD3-22,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGHD2-21,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
